filename,duration_sec,peak_abs,mean_abs,rms,zcr_hz
6229.220830114000.wav,267.9975,0.161102294921875,0.0018624262884259,0.0029088226146996,8435.978515625
6229.220811190000.wav,267.97875,0.046417236328125,0.001856330432929,0.0023536719381809,5074.7236328125
6229.220816222000.wav,267.998,0.08380126953125,0.001854428788647,0.0023667309433221,9040.4296875
6229.220812040000.wav,267.98,0.036956787109375,0.0018504925537854,0.0023487347643822,4183.57373046875
6229.220809230000.wav,267.981,0.022247314453125,0.001847454579547,0.002325473818928,4052.742919921875
6229.220805090000.wav,267.997,0.107177734375,0.0018441723659634,0.0039721340872347,5372.4189453125
6229.220805120000.wav,267.99725,0.109100341796875,0.0018376900115981,0.0026113053318113,8421.986328125
6229.220806190000.wav,267.98625,0.60321044921875,0.0018243410158902,0.0039403699338436,8715.421875
6229.220810184000.wav,267.99625,0.10638427734375,0.0018181224586442,0.002473461208865,4518.30615234375
6229.220809224000.wav,267.97175,0.057159423828125,0.0018137386068701,0.0023137996904551,3964.1083984375
6229.220813004000.wav,267.99175,0.154876708984375,0.0018038953421637,0.0025152438320219,5360.4228515625
6229.220805200000.wav,267.986,0.10858154296875,0.0018034940585494,0.002477454021573,7476.76025390625
6229.220813022000.wav,267.98975,0.032623291015625,0.0018025650642812,0.0022825410123914,5362.97412109375
6229.220809164000.wav,267.98675,0.029876708984375,0.0018006674945354,0.0022721362765878,3486.027099609375
6229.220816220000.wav,267.98825,0.052581787109375,0.0017988681793212,0.0023218824062496,8836.861328125
6229.220814170000.wav,267.96925,0.03826904296875,0.001795643591322,0.0022990971338003,4557.56787109375
6229.220805192000.wav,267.98275,0.251495361328125,0.0017858184874057,0.0028621316887438,7441.77783203125
6229.220809004000.wav,267.98875,0.179290771484375,0.0017846503760665,0.0025846839416772,8378.244140625
6229.220810202000.wav,267.9965,0.05621337890625,0.0017824899405241,0.0023840344510972,4600.1162109375
6229.220814120000.wav,267.96925,0.046966552734375,0.0017782385693863,0.0022541873622685,4825.21435546875
6229.220808234000.wav,267.9895,0.094635009765625,0.0017761571798473,0.0024250703863799,7681.365234375
6229.220809234000.wav,267.9995,0.02301025390625,0.0017760493792593,0.0022402871400117,3960.4404296875
6229.220813000000.wav,267.98075,0.0313720703125,0.0017756551969796,0.0022575636394321,5380.29736328125
6229.220809010000.wav,267.9725,0.1273193359375,0.001773458905518,0.0025026670191437,9043.3720703125
6229.220814162000.wav,267.9715,0.049896240234375,0.0017660838784649,0.0022728464100509,4677.03125
6229.220810182000.wav,267.99625,0.10650634765625,0.0017548470059409,0.0023286382202059,4550.0712890625
6229.220813094000.wav,267.975,0.0948486328125,0.001744408509694,0.002322593703866,6951.6748046875
6229.220823160000.wav,267.98475,0.080810546875,0.0017437855713069,0.002321932464838,9908.0302734375
6229.220814164000.wav,267.9715,0.0277099609375,0.0017414988251402,0.0022231752518564,4596.58251953125
6229.220810194000.wav,267.991,0.057342529296875,0.0017401941586285,0.0022624847479164,4565.04931640625
6229.220816210000.wav,267.994,0.068145751953125,0.0017398650525137,0.0022354729007929,8764.0478515625
6229.220810190000.wav,267.9915,0.0234375,0.0017326965462416,0.0021903780288994,4630.572265625
6229.220809220000.wav,267.99675,0.03924560546875,0.0017317772144451,0.0021968646906316,4100.3076171875
6229.220812230000.wav,267.9795,0.052459716796875,0.0017303731292486,0.0021943391766399,4811.21142578125
6229.220810164000.wav,267.97675,0.031036376953125,0.0017271692631766,0.0022021811455488,4791.0166015625
6229.220809182000.wav,267.96875,0.175933837890625,0.0017236734274774,0.0026599138509482,3847.57568359375
6229.220810170000.wav,267.999,0.035491943359375,0.0017223586328327,0.0021943666506558,4881.24609375
6229.220809000000.wav,267.9895,0.1221923828125,0.0017204036703333,0.0023622855078428,7076.91943359375
6229.220810220000.wav,267.9735,0.079345703125,0.001717469189316,0.0025170554872602,4666.55859375
6229.220816214000.wav,267.98825,0.0416259765625,0.001715812832117,0.0022363173775374,8309.427734375
6229.220812172000.wav,267.9665,0.102142333984375,0.0017156759276986,0.0023146325256675,6282.7822265625
6229.220809222000.wav,267.97175,0.027618408203125,0.0017092920606955,0.0021542599424719,4221.60595703125
6229.220812050000.wav,267.97525,0.04241943359375,0.0017086836742237,0.0021782470867037,3962.17578125
6229.220823162000.wav,267.984,0.313262939453125,0.0017063547857105,0.002849351381883,8929.052734375
6229.220812122000.wav,267.9895,0.036865234375,0.0017061687540262,0.0021578446030616,4666.548828125
6229.220810192000.wav,267.9915,0.026947021484375,0.0017019438091665,0.0021546562202274,4631.65478515625
6229.220813100000.wav,267.975,0.046630859375,0.001697581144981,0.0021590292453765,6828.45849609375
6229.220810200000.wav,267.991,0.070220947265625,0.0016938919434323,0.0022091525606811,4710.1396484375
6229.220810162000.wav,267.97675,0.06634521484375,0.0016927998512983,0.0021818438544869,4713.8046875
6229.220813042000.wav,267.98375,0.036865234375,0.0016905404627323,0.0021735434420406,6681.24853515625
6229.220812042000.wav,267.9805,0.067230224609375,0.0016891349805518,0.0021625922527164,4001.802490234375
6229.220822032000.wav,267.9985,0.06610107421875,0.001688930671662,0.0021592353004962,5346.638671875
6229.220812060000.wav,267.99175,0.03192138671875,0.0016887212404981,0.0021469639614224,4039.5458984375
6229.220830124000.wav,267.9885,0.0460205078125,0.0016848181840032,0.0021600367035716,8650.5390625
6229.220810042000.wav,267.9835,0.048309326171875,0.0016832262044772,0.0021367936860769,8515.7900390625
6229.220810034000.wav,267.9865,0.1187744140625,0.0016830709064379,0.002159500028938,8951.24609375
6229.220814172000.wav,267.96925,0.065887451171875,0.001682247268036,0.0022184930276125,4359.55615234375
6229.220812032000.wav,267.983,0.024139404296875,0.0016800340963527,0.0021305594127625,4102.28662109375
6229.220812170000.wav,267.9665,0.072296142578125,0.0016774728428572,0.0024879581760615,5884.642578125
6229.220813002000.wav,267.99175,0.0357666015625,0.0016762637533247,0.0021223125513643,5605.14306640625
6229.220809014000.wav,267.99475,0.1632080078125,0.0016756858676671,0.0025377660058438,7676.56494140625
6229.220810160000.wav,267.99325,0.024627685546875,0.0016733353259041,0.0021193935535848,4727.73486328125
6229.220817004000.wav,267.9985,0.071136474609375,0.0016725996974855,0.0021772927138954,7876.17138671875
6229.220810204000.wav,267.9965,0.02880859375,0.0016705659218132,0.0021113113034516,4693.17724609375
6229.220810174000.wav,267.9845,0.0802001953125,0.0016692513599991,0.0021657799370586,4977.90380859375
6229.220811212000.wav,267.99475,0.0552978515625,0.0016666041919961,0.0021159439347684,4252.8486328125
6229.220808162000.wav,267.99175,0.35809326171875,0.0016659788088873,0.0026840160135179,6680.34033203125
6229.220830050000.wav,267.97425,0.083282470703125,0.0016612149775028,0.002318944549188,8385.7392578125
6229.220810122000.wav,267.966,0.070953369140625,0.001657324261032,0.0021323058754205,5110.53662109375
6229.220813044000.wav,267.98375,0.05096435546875,0.0016551602166146,0.0021284138783812,6895.9482421875
6229.220820222000.wav,267.97175,0.02691650390625,0.0016534887254238,0.0020987610332667,6420.50537109375
6229.220809012000.wav,267.9725,0.037872314453125,0.0016518343472853,0.002092425012961,8524.7041015625
6229.220810154000.wav,267.99325,0.060760498046875,0.0016505892854183,0.0021302008535712,4938.583984375
6229.220823150000.wav,267.97475,0.117431640625,0.0016496530734002,0.0023289695382118,9724.2001953125
6229.220810172000.wav,267.999,0.049560546875,0.0016447170637547,0.0021207092795521,4812.1826171875
6229.220823152000.wav,267.97475,0.082794189453125,0.0016429617535322,0.0022349832579493,9860.5
6229.220805140000.wav,267.96975,0.385528564453125,0.0016409340314567,0.0045574707910418,7585.18115234375
6229.220808154000.wav,267.973,0.32135009765625,0.0016402762848883,0.0032095680944621,6389.333984375
6229.220805202000.wav,267.996,0.09765625,0.0016387539217248,0.0021965552587062,7327.33740234375
6229.220812130000.wav,267.968,0.039886474609375,0.0016369614750146,0.0020715359132736,4516.09912109375
6229.220814160000.wav,267.99225,0.03314208984375,0.0016359348082914,0.002084998646751,4609.98828125
6229.220812134000.wav,267.99375,0.031951904296875,0.0016335329273715,0.0020675384439527,4384.03173828125
6229.220816224000.wav,267.998,0.1986083984375,0.0016316240653395,0.0023835350293666,8190.1474609375
6229.220811070000.wav,267.97375,0.453704833984375,0.0016271935310214,0.0040588439442217,3693.47021484375
6229.220809162000.wav,267.98675,0.0328369140625,0.001624985015951,0.002049948554486,3662.606689453125
6229.220813034000.wav,267.99825,0.055572509765625,0.0016245066653937,0.0020713307894766,7524.978515625
6229.220809184000.wav,267.96875,0.064788818359375,0.0016234394861385,0.0020604373421519,4236.67724609375
6229.220808164000.wav,267.99175,0.2049560546875,0.001622085343115,0.0026466732379049,6730.41650390625
6229.220811192000.wav,267.97875,0.03271484375,0.0016199955716729,0.0020537383388727,4994.982421875
6229.220811204000.wav,267.9745,0.04541015625,0.0016197839286178,0.002064170083031,4391.82080078125
6229.220812124000.wav,267.9895,0.0316162109375,0.0016143195098266,0.0020525560248643,4677.5791015625
6229.220812052000.wav,267.97525,0.0313720703125,0.0016130979638546,0.002052838448435,3893.02392578125
6229.220810180000.wav,267.9845,0.02520751953125,0.0016126930713653,0.0020354108419269,4752.56640625
6229.220814184000.wav,267.97475,0.050506591796875,0.0016119960928335,0.0021553689148277,4196.0966796875
6229.220812214000.wav,267.96875,0.033050537109375,0.0016097861807793,0.0020578044932335,5161.7548828125
6229.220830092000.wav,267.9895,0.09271240234375,0.0016090492717921,0.002404655329883,6304.900390625
6229.220823154000.wav,267.98475,0.122283935546875,0.0016088607953861,0.0022228441666811,10143.8427734375
6229.220814180000.wav,267.963,0.088348388671875,0.001607475336641,0.0021290241274982,4259.48388671875
6229.220812132000.wav,267.968,0.033782958984375,0.0016059627523645,0.0020289397798478,4528.33935546875
6229.220812044000.wav,267.9805,0.03155517578125,0.0016049032565206,0.0020389144774526,3958.601806640625
6229.220813024000.wav,267.98975,0.0335693359375,0.0016000476898625,0.0020258622244,5767.142578125
6229.220820230000.wav,267.97175,0.046783447265625,0.0015995425637811,0.0020484819542616,6170.4384765625
6229.220813050000.wav,267.975,0.17425537109375,0.0015992441913112,0.002316856291145,6685.94140625
6229.220817120000.wav,267.97175,0.194976806640625,0.0015984964556992,0.0025687490124255,7547.2587890625
6229.220812144000.wav,267.991,0.023406982421875,0.0015971570974215,0.0020152239594608,5557.47412109375
6229.220817042000.wav,267.9805,0.059234619140625,0.0015944893239066,0.0020757240708917,7362.2265625
6229.220813052000.wav,267.975,0.05450439453125,0.0015936299460008,0.0021637126337736,7022.45068359375
6229.220808170000.wav,267.989,0.1551513671875,0.0015911288792267,0.0023844204843044,6347.4814453125
6229.220812054000.wav,267.99175,0.031341552734375,0.0015900814905762,0.0020299626048654,3896.8701171875
6229.220805134000.wav,267.96975,0.969451904296875,0.001588279614225,0.0057136784307658,7402.59375
6229.220812142000.wav,267.991,0.061859130859375,0.0015867104521021,0.0020847746636718,5051.669921875
6229.220814152000.wav,267.9875,0.084564208984375,0.0015862487489357,0.0022008277010172,4334.2431640625
6229.220808150000.wav,267.97775,0.55828857421875,0.0015861600404605,0.0032225819304585,6167.01220703125
6229.220809002000.wav,267.98875,0.073974609375,0.0015845759771764,0.0021284983959048,6909.271484375
6229.220808232000.wav,267.99425,0.15283203125,0.0015742420218884,0.0023234274704009,7913.78955078125
6229.220813040000.wav,267.99825,0.026336669921875,0.0015730903251096,0.0019805184565484,7184.87939453125
6229.220812034000.wav,267.98,0.03009033203125,0.001568685634993,0.0019970431458204,3923.811767578125
6229.220811194000.wav,267.978,0.14544677734375,0.0015671259025111,0.002230797894299,4804.73046875
6229.220814182000.wav,267.97475,0.026611328125,0.0015653055161237,0.0019991383887827,4158.25390625
6229.220810152000.wav,267.9795,0.464141845703125,0.0015639660414308,0.0031194922048598,5016.99951171875
6229.220813032000.wav,267.98625,0.019622802734375,0.0015632683644071,0.0019739079289138,6785.37060546875
6229.220820224000.wav,267.97175,0.29107666015625,0.0015627346001565,0.0022266095038503,6324.17822265625
6229.220830052000.wav,267.97425,0.0634765625,0.001562523539178,0.0020079396199434,8878.951171875
6229.220805212000.wav,267.99775,0.188385009765625,0.0015616132877767,0.0023182732984423,7095.2724609375
6229.220811214000.wav,267.99525,0.036407470703125,0.0015609572874382,0.0019879098981618,4164.76806640625
6229.220811210000.wav,267.99475,0.034637451171875,0.0015598484314978,0.0019825831986963,4261.91943359375
6229.220817000000.wav,267.96725,0.10205078125,0.0015570322284474,0.0021898718550801,7644.1845703125
6229.220810210000.wav,267.9695,0.027679443359375,0.0015557445585727,0.0019823461771011,4690.50390625
6229.220805180000.wav,267.969,0.16082763671875,0.0015522168250754,0.0025391932576894,7491.28125
6229.220807172000.wav,267.97625,0.32421875,0.0015509311342611,0.0030972736421972,6144.39208984375
6229.220812140000.wav,267.99375,0.0440673828125,0.001550777349621,0.0019723603036254,4566.18505859375
6229.220816232000.wav,267.99275,0.0445556640625,0.0015501715242862,0.0020121305715292,8045.7333984375
6229.220830054000.wav,267.99375,0.064453125,0.0015496503328904,0.0020624916069209,9389.25
6229.220806052000.wav,267.983,0.311279296875,0.0015489250654354,0.0039387322030961,6325.02099609375
6229.220821000000.wav,267.9935,0.062255859375,0.0015470401849597,0.0020656231790781,5889.71826171875
6229.220814132000.wav,267.994,0.01812744140625,0.0015458241105079,0.0019541380461305,4432.64453125
6229.220811230000.wav,267.993,0.0322265625,0.0015440378338098,0.001967379823327,4081.80859375
6229.220811202000.wav,267.9745,0.1236572265625,0.0015404216246679,0.0020644797477871,4292.083984375
6229.220811072000.wav,267.97375,0.038116455078125,0.001539324875921,0.0019527509575709,4707.45751953125
6229.220810000000.wav,267.9995,0.023040771484375,0.0015391951892524,0.0019442257471382,3878.764892578125
6229.220811200000.wav,267.978,0.019500732421875,0.0015379801625385,0.0019432319095358,4591.16455078125
6229.220812164000.wav,267.999,0.12640380859375,0.0015374226495623,0.0023013872560113,4966.5224609375
6229.220811224000.wav,267.9705,0.02532958984375,0.0015365439467132,0.0019490387057885,4045.4345703125
6229.220805184000.wav,267.995,0.0904541015625,0.0015340666286647,0.0022046347148716,7652.52734375
6229.220810052000.wav,267.9875,0.300445556640625,0.0015291649615392,0.0031003330368548,6162.33642578125
6229.220820232000.wav,267.97175,0.05340576171875,0.001527517917566,0.0019924796652048,6014.8955078125
6229.220810002000.wav,267.97775,0.027008056640625,0.0015269296709448,0.0019333232194185,3895.659423828125
6229.220812232000.wav,267.9795,0.13519287109375,0.0015260926447808,0.0019702413119375,4878.2392578125
6229.220811082000.wav,267.98525,0.043701171875,0.001524775987491,0.0019518836634233,4878.294921875
6229.220812150000.wav,267.99575,0.04034423828125,0.0015246421098709,0.0019727516919374,4805.30810546875
6229.220816234000.wav,267.96725,0.071258544921875,0.0015240890206769,0.0019808148499578,7737.662109375
6229.220808152000.wav,267.97775,0.2015380859375,0.0015232422156259,0.0025738694239407,6614.556640625
6229.220813030000.wav,267.98625,0.0247802734375,0.0015191507991403,0.001927196397446,5942.05908203125
6229.220813054000.wav,267.9695,0.1224365234375,0.0015174068976193,0.0023658208083361,5816.41943359375
6229.220811182000.wav,267.97175,0.177947998046875,0.0015164882643148,0.0021704593673348,4974.5732421875
6229.220805204000.wav,267.996,0.149932861328125,0.0015142044285312,0.002016233280301,7208.33935546875
6229.220814174000.wav,267.963,0.040740966796875,0.0015140685718506,0.0019449280807748,4278.9345703125
6229.220816212000.wav,267.994,0.02178955078125,0.0015128437662497,0.0019066620152443,8703.642578125
6229.220814150000.wav,267.9875,0.033203125,0.0015091621316969,0.0019231827463954,4523.7744140625
6229.220812024000.wav,267.9635,0.036895751953125,0.0015085467603057,0.0019612675532698,3671.071044921875
6229.220811232000.wav,267.993,0.0875244140625,0.0015050049405544,0.0019545895047485,4105.357421875
6229.220811220000.wav,267.99525,0.043060302734375,0.0015040229773148,0.0019117279443889,4193.92138671875
6229.220810212000.wav,267.9695,0.027557373046875,0.0015036042314022,0.0019018558086827,4737.84912109375
6229.220814190000.wav,267.9865,0.03326416015625,0.0015020440332591,0.0019543913658708,4609.55712890625
6229.220812162000.wav,267.999,0.087738037109375,0.001500837970525,0.0019931297283619,4877.63037109375
6229.220816230000.wav,267.99275,0.108642578125,0.0014997435500845,0.0021264685783535,8197.740234375
6229.220830130000.wav,267.98475,0.03662109375,0.001499434467405,0.0019266159506514,8481.19921875
6229.220830134000.wav,267.96625,0.0858154296875,0.0014993706718087,0.002069350797683,7778.22265625
6229.220811222000.wav,267.9705,0.031768798828125,0.0014955296646803,0.0018917144043371,4128.79443359375
6229.220812210000.wav,267.9735,0.129913330078125,0.0014950869372114,0.0020720602478832,5038.39794921875
6229.220808172000.wav,267.989,0.13580322265625,0.0014941504923626,0.0021108228247612,5892.7568359375
6229.220808014000.wav,267.988,0.558929443359375,0.0014914616476744,0.0031764879822731,6225.7568359375
6229.220811180000.wav,267.96875,0.031097412109375,0.0014906921423971,0.0018937395652756,4800.548828125
6229.220805210000.wav,267.99775,0.12603759765625,0.0014871112070977,0.0020262552425265,7085.5302734375
6229.220810032000.wav,267.991,0.0845947265625,0.0014866424025967,0.0019259616965427,7826.50927734375
6229.220830132000.wav,267.98475,0.12554931640625,0.001485678134486,0.0020504943095147,8192.7578125
6229.220811234000.wav,267.9765,0.037078857421875,0.0014854799956083,0.001881230273284,4121.9736328125
6229.220814154000.wav,267.99225,0.056976318359375,0.0014849482104182,0.0019014927092939,4575.337890625
6229.220812174000.wav,267.971,0.032928466796875,0.0014836388872936,0.0019316020188853,5114.53173828125
6229.220805132000.wav,267.99825,0.19091796875,0.0014822186203673,0.0025781458243727,7596.0986328125
6229.220830142000.wav,267.9815,0.061431884765625,0.0014789825072512,0.0019829601515084,7453.626953125
6229.220810074000.wav,267.9635,0.045440673828125,0.0014787118416279,0.0018941829912364,5469.47265625
6229.220812234000.wav,267.98075,0.035614013671875,0.0014781322097405,0.0019433198031038,5399.626953125
6229.220822034000.wav,267.98425,0.151031494140625,0.0014773237053304,0.0020569053012877,5190.41357421875
6229.220808160000.wav,267.973,0.126617431640625,0.0014763020444661,0.0021005810704082,6641.072265625
6229.220809174000.wav,267.9815,0.04779052734375,0.0014755540760233,0.0018899335991591,3726.753662109375
6229.220830214000.wav,267.9985,0.21160888671875,0.0014749892288818,0.002487214282155,5921.208984375
6229.220811002000.wav,267.99875,0.32818603515625,0.0014739901525899,0.0034850335214287,4368.01318359375
6229.220812184000.wav,267.99975,0.03753662109375,0.0014691069955006,0.0019805922638624,4591.63916015625
6229.220812212000.wav,267.9735,0.025115966796875,0.001467571244575,0.0018794648349285,5048.0703125
6229.220823180000.wav,267.9765,0.254608154296875,0.0014671797398477,0.0033953690435737,8503.1494140625
6229.220812152000.wav,267.99575,0.023284912109375,0.0014649865915998,0.0018589436076581,5043.330078125
6229.220809170000.wav,267.988,0.055267333984375,0.0014634972903877,0.001857171067968,3595.728515625
6229.220814192000.wav,267.9865,0.160552978515625,0.0014595816610381,0.0021613461431115,4442.4443359375
